observation_id,taxon_id,taxon_name,common_name,latitude,longitude,positional_accuracy,observed_on,coordinates_obscured
185190528,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3705783333,-71.12345,4.0,2023-09-27,False
185196542,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3523655,-71.0683974,25.0,2023-09-27,False
185197339,46217,Tamias striatus,Eastern Chipmunk,42.1372028333,-72.8002033333,6.0,2023-09-27,False
185199168,43111,Sylvilagus floridanus,Eastern Cottontail,42.3366894114,-71.165236322,4.0,2023-09-27,False
185207769,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8924770598,-70.5390784843,4.0,2023-09-27,False
185207775,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8918081838,-70.5378205282,15.0,2023-09-27,False
185207787,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8926966892,-70.5378534157,2.0,2023-09-27,False
185207789,42051,Canis latrans,Coyote,41.8936890722,-70.5370759656,4.0,2023-09-27,False
185207828,63113,Blarina brevicauda,Northern Short-tailed Shrew,41.8944681823,-70.5372312555,2.0,2023-09-27,False
185207857,118552,Felis catus,Domestic Cat,41.8933391108,-70.5373023341,2.0,2023-09-27,False
185207877,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8922000362,-70.5384194741,4.0,2023-09-27,False
185229337,43111,Sylvilagus floridanus,Eastern Cottontail,42.3514252,-71.1509370997,,2023-09-23,False
185230367,42223,Odocoileus virginianus,White-tailed Deer,42.294051055,-71.8254814686,22.0,2023-09-26,False
185232844,43111,Sylvilagus floridanus,Eastern Cottontail,42.3461007694,-71.1111182683,2.0,2023-09-27,False
185232852,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3458828889,-71.1112733077,4.0,2023-09-27,False
185241648,42652,Didelphis virginiana,Virginia Opossum,42.1870735406,-71.0547929488,43.0,2023-09-07,False
185261596,42051,Canis latrans,Coyote,42.4224241293,-71.379877066,5302.0,2023-09-27,True
185264602,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3340549722,-71.023526,,2023-09-28,False
185264624,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3344631,-71.0237913997,,2023-09-28,False
185264646,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.336328,-71.0238099722,,2023-09-28,False
185264668,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3373759722,-71.022861,,2023-09-28,False
185264692,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.33808811,-71.02232656,3.0,2023-09-28,False
185283839,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3278879933,-71.1726131011,9.0,2023-09-28,False
185285980,42069,Vulpes vulpes,Red Fox,41.7308082151,-70.2288874218,61.0,2023-09-28,False
185286898,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3287366667,-71.1719783333,49.0,2023-09-28,False
185300280,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3291699622,-71.1737056099,21.0,2023-09-28,False
185308932,42223,Odocoileus virginianus,White-tailed Deer,42.1329800082,-71.2175188959,9.0,2023-08-24,False
185322072,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9672177,-71.1839593,1200.0,2023-09-27,False
185322074,42223,Odocoileus virginianus,White-tailed Deer,41.9672177,-71.1839593,1200.0,2023-09-27,False
185322077,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9672177,-71.1839593,1200.0,2023-09-27,False
185322079,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.9672177,-71.1839593,1200.0,2023-09-27,False
185322080,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9672177,-71.1839593,1200.0,2023-09-27,False
185322314,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9672177,-71.1839593,1200.0,2023-09-28,False
185322316,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9672177,-71.1839593,1200.0,2023-09-28,False
185322320,453109,Pekania pennanti,Fisher,41.9672177,-71.1839593,1200.0,2023-09-28,False
185322321,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9672177,-71.1839593,1200.0,2023-09-28,False
185322324,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.9672177,-71.1839593,1200.0,2023-09-28,False
185322330,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.9672177,-71.1839593,1200.0,2023-09-28,False
185323284,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3365830863,-71.1635564548,3.0,2023-09-28,False
185326225,43111,Sylvilagus floridanus,Eastern Cottontail,42.3366383333,-71.1642833333,5.0,2023-09-28,False
185327492,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3698838258,-71.117542538,11.0,2023-09-28,False
185327708,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3116652837,-71.039349289,71.0,2023-09-28,False
185328964,43111,Sylvilagus floridanus,Eastern Cottontail,41.3957392817,-70.5144266272,40.0,2023-09-28,False
185330503,46217,Tamias striatus,Eastern Chipmunk,42.3385083333,-71.1582945,10.0,2023-09-28,False
185332110,42051,Canis latrans,Coyote,42.7865473522,-70.8055537939,174.0,2023-08-07,False
185337739,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3692599236,-71.2607497349,78.0,2023-09-28,False
185339192,46217,Tamias striatus,Eastern Chipmunk,42.3671680643,-71.2623840385,7.0,2023-09-28,False
185339407,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3668689561,-71.262987787,9.0,2023-09-28,False
185340529,43111,Sylvilagus floridanus,Eastern Cottontail,42.3373452998,-71.1589939575,4.0,2023-09-28,False
185346710,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3366,-71.1635445,5.0,2023-09-28,False
185353892,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.324945,-71.1729666667,4.0,2023-09-28,False
185356707,46217,Tamias striatus,Eastern Chipmunk,42.3378333333,-71.156075,4.0,2023-09-28,False
185356909,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.625469408,-71.6093609706,15.0,2023-09-28,False
185357877,46217,Tamias striatus,Eastern Chipmunk,42.3369866667,-71.1592111667,4.0,2023-09-28,False
185358056,41733,Halichoerus grypus,Grey Seal,41.6883,-69.9508833333,3.0,2023-09-28,False
185365777,46217,Tamias striatus,Eastern Chipmunk,42.2735366667,-71.6331416667,4.0,2023-09-28,False
185367166,46217,Tamias striatus,Eastern Chipmunk,42.3437299042,-71.1975223241,76.0,2023-09-28,False
185379613,43111,Sylvilagus floridanus,Eastern Cottontail,42.3674583333,-71.2564916667,25.0,2023-09-29,False
185381147,43111,Sylvilagus floridanus,Eastern Cottontail,42.3362583333,-71.1651388889,4.0,2023-09-29,False
185383793,41880,Mephitis mephitis,Striped Skunk,42.4136318985,-71.1258453679,30961.0,2023-09-26,False
185386185,43111,Sylvilagus floridanus,Eastern Cottontail,42.37051786,-71.11717764,9.0,2023-09-29,False
185410874,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.33582,-71.1634445,4.0,2023-09-29,False
185414449,41733,Halichoerus grypus,Grey Seal,41.6882666667,-69.950845,4.0,2023-09-28,False
185415638,41663,Procyon lotor,Common Raccoon,42.3415184194,-71.1606786004,31.0,2023-09-28,False
185415862,46095,Marmota monax,Groundhog,42.5536416667,-70.8463883333,35.0,2023-09-29,False
185419649,46217,Tamias striatus,Eastern Chipmunk,42.3348962,-71.1582197,521.0,2023-09-28,False
185426530,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3207586993,-72.6433698871,103.0,2023-09-28,False
185426844,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3360855,-71.1643466,159.0,2023-09-28,False
185433348,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.341684323,-71.1608209392,89.0,2023-09-28,False
185433500,43111,Sylvilagus floridanus,Eastern Cottontail,42.341831356,-71.1606898816,36.0,2023-09-28,False
185433653,41663,Procyon lotor,Common Raccoon,42.3415173393,-71.1604416794,49.0,2023-09-28,False
185448697,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.336184213,-71.1645849942,31.0,2023-09-28,False
185449376,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3359083333,-71.1639555556,3.0,2023-09-29,False
185455638,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3373083333,-71.1536945,9.0,2023-09-28,False
185455796,46217,Tamias striatus,Eastern Chipmunk,42.3376366667,-71.1539,5.0,2023-09-28,False
185455920,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3359866667,-71.1639333333,4.0,2023-09-28,False
185456809,453109,Pekania pennanti,Fisher,41.9626659668,-71.1822594412,53.0,2023-09-29,False
185457061,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.328795,-71.1746833333,4.0,2023-09-27,False
185457582,46217,Tamias striatus,Eastern Chipmunk,42.3373,-71.1585305,4.0,2023-09-29,False
185465580,43111,Sylvilagus floridanus,Eastern Cottontail,42.3379429824,-71.1592190998,96.0,2023-09-28,False
185499247,43111,Sylvilagus floridanus,Eastern Cottontail,42.381395,-71.1234445,56.0,2023-09-28,False
185504757,43111,Sylvilagus floridanus,Eastern Cottontail,42.3472147,-71.0376133997,,2023-09-26,False
185511243,63113,Blarina brevicauda,Northern Short-tailed Shrew,41.9930569483,-70.7001582014,77.0,2023-09-29,False
185525079,43111,Sylvilagus floridanus,Eastern Cottontail,42.3644308508,-71.2604627378,43.0,2023-09-30,False
185547014,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.344135,-71.037163,,2023-09-27,False
185547024,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.336094,-71.011528,,2023-09-28,False
185587147,46272,Glaucomys volans,Southern Flying Squirrel,41.6410866667,-70.464455,5.0,2023-09-29,False
185594111,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.412545,-71.1709583333,11.0,2021-04-06,False
185595181,46217,Tamias striatus,Eastern Chipmunk,42.4397716667,-71.3343716667,4.0,2023-09-30,False
185600108,42223,Odocoileus virginianus,White-tailed Deer,42.5515796571,-71.775994124,4.0,2023-09-30,False
185615388,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3374232,-71.2404515,21.0,2023-09-30,False
185620485,46217,Tamias striatus,Eastern Chipmunk,42.389350136,-72.5231810894,4.0,2023-09-30,False
185625915,42652,Didelphis virginiana,Virginia Opossum,42.3072466667,-72.61553,4.0,2023-09-28,False
185629030,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.324094594,-71.1165038995,31.0,2023-09-30,False
185629857,41777,Lontra canadensis,North American River Otter,42.4799738523,-72.2451531296,195.0,2023-09-15,True
185633510,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4705116667,-71.1671833333,4.0,2023-09-27,False
185640404,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.36394791,-71.260673083,23.0,2023-09-30,False
185641021,43111,Sylvilagus floridanus,Eastern Cottontail,42.378345,-71.1158971667,10.0,2023-09-30,False
185642734,46217,Tamias striatus,Eastern Chipmunk,42.4682472222,-71.3492972222,,2023-09-30,False
185643124,46217,Tamias striatus,Eastern Chipmunk,42.4423666667,-71.3921283333,30.0,2023-09-30,False
185644312,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.433595,-71.3946216667,5.0,2023-09-30,False
185645626,42223,Odocoileus virginianus,White-tailed Deer,42.452975,-71.0813528333,5.0,2023-09-30,False
185652051,43111,Sylvilagus floridanus,Eastern Cottontail,42.3471666,-71.0375149997,,2023-09-26,False
185663704,41880,Mephitis mephitis,Striped Skunk,42.5959114449,-72.2267385945,8165.0,2023-09-30,False
185676716,41880,Mephitis mephitis,Striped Skunk,42.3904762643,-72.5238807726,357.0,2023-09-30,False
185681106,42051,Canis latrans,Coyote,42.099876,-70.9320429722,,2023-09-30,False
185752834,41663,Procyon lotor,Common Raccoon,41.8297702633,-70.6272253767,5.0,2023-10-01,False
185762202,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.370475,-71.257645,9.0,2023-09-28,False
185768920,41733,Halichoerus grypus,Grey Seal,41.65877,-69.956845,,2023-07-17,False
185768933,41733,Halichoerus grypus,Grey Seal,41.658745,-69.9568533333,,2023-07-17,False
185787193,46217,Tamias striatus,Eastern Chipmunk,42.5799335048,-71.4559679478,8.0,2023-10-01,False
185795795,63113,Blarina brevicauda,Northern Short-tailed Shrew,42.513427,-71.31644,,2023-10-01,False
185806152,46217,Tamias striatus,Eastern Chipmunk,42.4400409589,-71.0627540947,4.0,2023-10-01,False
185809881,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.25313,-71.3348533333,16.0,2023-10-01,False
185810941,43111,Sylvilagus floridanus,Eastern Cottontail,42.2945861816,-71.3059921265,35.0,2023-10-01,False
185816459,46217,Tamias striatus,Eastern Chipmunk,42.3149414063,-72.6400222778,23.0,2023-10-01,False
185818191,42051,Canis latrans,Coyote,42.4529850283,-71.0820676799,61.0,2023-09-24,False
185819328,453109,Pekania pennanti,Fisher,42.4526857317,-71.0816009755,61.0,2019-01-01,False
185819378,42223,Odocoileus virginianus,White-tailed Deer,42.4528011968,-71.0816100247,61.0,2019-01-05,False
185819457,41880,Mephitis mephitis,Striped Skunk,42.4527807252,-71.0816009762,61.0,2023-09-29,False
185819617,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4526857317,-71.0816009755,61.0,2023-09-26,False
185819798,41663,Procyon lotor,Common Raccoon,42.4526857317,-71.0816009755,61.0,2023-09-27,False
185820034,42051,Canis latrans,Coyote,42.4526857317,-71.0816009755,61.0,2023-09-29,False
185820141,41663,Procyon lotor,Common Raccoon,42.4529674357,-71.082210839,46.0,2019-01-05,False
185821442,44026,Erethizon dorsatum,North American Porcupine,42.5318333333,-72.1895983333,,2023-09-24,False
185823057,42223,Odocoileus virginianus,White-tailed Deer,42.0995314997,-70.9315138,,2023-10-01,False
185824346,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.0995605997,-70.9315502997,,2023-10-01,False
185829285,41880,Mephitis mephitis,Striped Skunk,42.5959114449,-72.2267385945,8165.0,2023-10-01,False
185831969,46217,Tamias striatus,Eastern Chipmunk,42.7331175737,-71.2185424939,949.0,2023-10-01,False
185839571,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8916949634,-70.5391679702,4.0,2023-10-01,False
185839578,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.8902398535,-70.5394187568,2.0,2023-10-01,False
185845152,41733,Halichoerus grypus,Grey Seal,41.585781323,-69.9645840778,1588.0,2017-08-31,False
185845380,43111,Sylvilagus floridanus,Eastern Cottontail,42.2870166667,-71.1411277778,4.0,2023-10-01,False
185848246,41733,Halichoerus grypus,Grey Seal,41.688204919,-69.9507164179,31.0,2023-10-01,False
185848370,41733,Halichoerus grypus,Grey Seal,41.688204919,-69.9507164179,31.0,2023-10-01,False
185848535,41733,Halichoerus grypus,Grey Seal,42.0817026529,-70.2187004903,23.0,2023-10-01,False
185851027,43111,Sylvilagus floridanus,Eastern Cottontail,42.3546875711,-71.1130039394,705.0,2023-10-01,False
185863176,42223,Odocoileus virginianus,White-tailed Deer,42.4348972222,-71.1355666667,,2023-10-01,False
185864265,42652,Didelphis virginiana,Virginia Opossum,42.5812083333,-71.3484777778,,2023-09-26,False
185891733,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3640283333,-71.2602833333,3.0,2023-10-02,False
185899180,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3694746286,-71.1177163826,4.0,2023-10-02,False
185899973,43111,Sylvilagus floridanus,Eastern Cottontail,42.36912955,-71.116195278,8.0,2023-10-02,False
185917592,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3925899029,-72.5308756158,4.0,2023-09-30,False
185921700,44026,Erethizon dorsatum,North American Porcupine,42.4598332497,-71.9280977547,40.0,2023-10-02,False
185926680,46217,Tamias striatus,Eastern Chipmunk,42.3674133333,-71.2590716667,25.0,2023-10-02,False
185930076,42051,Canis latrans,Coyote,42.5222071887,-71.2290631119,2481.0,2023-09-28,True
185936795,46217,Tamias striatus,Eastern Chipmunk,42.1091317437,-71.3200544906,8.0,2023-10-02,False
185941743,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.335864941,-71.1651826981,76.0,2023-10-02,False
185942313,41663,Procyon lotor,Common Raccoon,42.336184745,-71.1638690059,12.0,2023-10-02,False
185943131,46217,Tamias striatus,Eastern Chipmunk,42.1088216607,-71.316540133,270.0,2023-10-02,False
185944271,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3360947909,-71.1646985059,40.0,2023-10-02,False
185948436,46217,Tamias striatus,Eastern Chipmunk,42.3671361111,-71.2591555556,,2023-10-02,False
185948744,46217,Tamias striatus,Eastern Chipmunk,42.3677620966,-71.2569777829,35.0,2023-10-02,False
185951273,41663,Procyon lotor,Common Raccoon,41.9661194785,-71.1841731705,9.0,2023-09-27,False
185955341,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2746694444,-71.8092333333,4.0,2022-09-04,False
185958673,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.2834298,-71.3495032,38.0,2023-10-02,False
185964448,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3361162897,-71.1642961619,120.0,2023-10-02,False
185967335,43111,Sylvilagus floridanus,Eastern Cottontail,42.3451277778,-71.1545583333,,2023-10-02,False
185971708,45763,Ondatra zibethicus,Muskrat,42.4771783333,-71.33158,5.0,2020-05-16,False
185977347,42051,Canis latrans,Coyote,42.3652200522,-71.2531578997,15.0,2023-09-24,False
185978165,41976,Lynx rufus,Bobcat,42.4812163605,-71.395225482,56.0,2023-10-01,True
185978540,43111,Sylvilagus floridanus,Eastern Cottontail,42.3642767135,-71.254842327,15.0,2023-09-19,False
185989000,43111,Sylvilagus floridanus,Eastern Cottontail,42.3893883333,-72.5232166667,5.0,2023-10-02,False
185989277,41880,Mephitis mephitis,Striped Skunk,42.391195,-72.5229033333,3.0,2023-10-02,False
186027898,42223,Odocoileus virginianus,White-tailed Deer,42.5132079966,-71.5920915601,10.0,2023-10-03,True
186028773,46217,Tamias striatus,Eastern Chipmunk,42.4639752881,-71.0912301015,74.0,2023-10-01,False
186036235,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.39904249,-70.5452824664,4.0,2023-10-03,False
186047971,41638,Ursus americanus,American Black Bear,42.20448,-73.3811116667,4.0,2023-10-03,False
186061699,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.1339980997,-71.5563901997,,2023-10-03,False
186074862,41733,Halichoerus grypus,Grey Seal,42.0571899414,-70.0892333984,928.0,2023-10-03,False
186078186,46217,Tamias striatus,Eastern Chipmunk,42.326675,-71.1736883333,4.0,2023-10-01,False
186080798,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2675076105,-71.8216058062,4.0,2023-10-03,False
186087555,46217,Tamias striatus,Eastern Chipmunk,42.2587409807,-72.5685763085,46.0,2023-09-21,False
186088193,42069,Vulpes vulpes,Red Fox,42.3483039722,-71.853994,,2023-10-03,False
186094213,42223,Odocoileus virginianus,White-tailed Deer,42.6385232946,-70.9455827997,4.0,2023-10-03,False
186099100,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3264383333,-71.1739116667,22.0,2023-10-03,False
186099834,43111,Sylvilagus floridanus,Eastern Cottontail,42.3660440998,-71.2563318014,40.0,2023-10-03,False
186099848,43111,Sylvilagus floridanus,Eastern Cottontail,42.2964874007,-71.1857760694,100.0,2023-10-03,True
186107622,42223,Odocoileus virginianus,White-tailed Deer,42.4903428974,-71.4883174841,6.0,2023-09-27,False
186109485,42223,Odocoileus virginianus,White-tailed Deer,42.6077299026,-72.7360880747,1991.0,2023-10-03,False
186115420,46217,Tamias striatus,Eastern Chipmunk,42.3898666667,-72.52323,13.0,2023-10-03,False
186115447,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.38988,-72.5231466667,15.0,2023-10-03,False
186149126,46217,Tamias striatus,Eastern Chipmunk,41.6633349611,-70.3618574236,4.0,2023-10-04,False
186151200,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.2853605384,-71.3570378823,16.0,2023-10-04,False
186157119,46217,Tamias striatus,Eastern Chipmunk,42.4543463186,-71.0915170725,34.0,2023-10-03,False
